submission_id,age,cups,where,home_brew,on_the_go,favorite_drink,add,prefer_kind,prefer_strength,prefer_roast,prefer_caffeine,self_experience,a_bitterness,a_acidity,a_preference,b_bitterness,b_acidity,b_preference,c_bitterness,c_acidity,c_preference,d_bitterness,d_acidity,outcome,abc_prefer,work_from,monthly_spending,why_coffee,like_taste,know_where_from,most_for_cup,most_willing_for_cup,cafe_good_value,equipment_spent,equipment_good_value,gender,marital_status,hh_income,education,ethnicity_race,employment,children,party,state,state_name,total_votes,biden_votes,biden_votes_share,biden_ev,trump_votes,trump_votes_share,trump_ev,other_votes,other_votes_share,other_ev
2502,35-44 years old,More than 4,"At home, On the go","Pour over, Espresso, Pod/capsule machine (e.g. Keurig/Nespresso), Coffee brewing machine (e.g. Mr. Coffee), French press, Instant coffee, Cold brew","Local cafe, Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Drive-thru",Cortado,No - just black,Sweet,Somewhat strong,Light,Full caffeine,8,2,5,2,3,2,4,3,3,4,1,4,2,Coffee C,I primarily work from home,$60-$80,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$6-$8,$8-$10,No,$300-$500,Yes,Male,Single,"$100,000 - $149,999",Doctorate or professional degree,White/Caucasian,Employed full-time,None,Independent,MD,Maryland,"3,037,030","1,985,023",65.36%,10,"976,414",32.15%,,"75,593",2.49%,
1540,35-44 years old,3,At home,"Pour over, Espresso",NA,Espresso,No - just black,Fruity,Somewhat strong,Medium,Full caffeine,4,3,4,3,2,2,3,3,1,2,5,3,-2,Coffee A,I primarily work from home,$60-$80,"It tastes good, I need the caffeine",Yes,Yes,$10-$15,More than $20,Yes,"More than $1,000",Yes,Male,Married,"$150,000 or more",Master's degree,White/Caucasian,Employed full-time,2,Independent,MI,Michigan,"5,539,301","2,804,040",50.62%,16,"2,649,852",47.84%,,"85,409",1.54%,
606,18-24 years old,3,"At home, At the office","Pour over, French press, Espresso",NA,Pourover,No - just black,Bright,Very strong,Light,Full caffeine,6,1,3,2,2,2,3,2,3,4,2,4,0,Coffee C,I primarily work from home,$40-$60,It tastes good,Yes,Yes,$10-$15,$15-$20,Yes,$300-$500,Yes,Male,Single,"$100,000 - $149,999",Master's degree,White/Caucasian,Employed full-time,None,Independent,NY,New York,"8,594,826","5,230,985",60.86%,29,"3,244,798",37.75%,,"119,043",1.39%,
993,25-34 years old,1,"At home, At the office",Other,NA,Pourover,No - just black,Fruity,Somewhat strong,Light,Full caffeine,6,3,3,5,3,2,2,2,2,3,2,4,-1,Coffee A,I primarily work from home,$40-$60,It tastes good,Yes,Yes,$10-$15,$15-$20,Yes,$100-$300,Yes,Male,Married,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,2,Republican,IL,Illinois,"6,033,744","3,471,915",57.54%,20,"2,446,891",40.55%,,"114,938",1.90%,
103,25-34 years old,2,At home,"Pour over, French press, Espresso, Other",NA,Cortado,"No - just black, Milk, dairy alternative, or coffee creamer",Fruity,Medium,Light,Full caffeine,8,4,3,4,5,3,1,3,2,3,2,4,-2,Coffee A,I primarily work from home,$40-$60,"It tastes good, I need the ritual",Yes,Yes,$10-$15,$15-$20,Yes,"More than $1,000",Yes,Male,Married,"$100,000 - $149,999",Bachelor's degree,White/Caucasian,Employed full-time,1,No affiliation,GA,Georgia,"4,997,716","2,473,633",49.50%,16,"2,461,854",49.26%,,"62,229",1.25%,
525,25-34 years old,2,"At the office, At home, At a cafe","Pour over, Other",NA,Americano,No - just black,Nutty,Medium,Medium,Full caffeine,7,1,3,3,1,3,5,2,1,3,3,5,2,Coffee B,I do a mix of both,$20-$40,"It tastes good, I need the caffeine",Yes,Yes,$6-$8,$10-$15,Yes,$100-$300,Yes,Female,Married,"$100,000 - $149,999",Bachelor's degree,White/Caucasian,Employed full-time,None,Independent,FL,Florida,"11,067,456","5,297,045",47.86%,,"5,668,731",51.22%,29,"101,680",0.92%,
373,25-34 years old,2,"At the office, At home","Pour over, Espresso",NA,Latte,"Milk, dairy alternative, or coffee creamer",Chocolatey,Medium,Dark,Full caffeine,2,3,2,5,2,3,3,2,3,3,2,5,2,Coffee A,I primarily work in person,$20-$40,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$10-$15,$10-$15,Yes,$50-$100,Yes,Female,Married,"$150,000 or more",Bachelor's degree,Asian/Pacific Islander,Employed full-time,None,Democrat,NY,New York,"8,594,826","5,230,985",60.86%,29,"3,244,798",37.75%,,"119,043",1.39%,
2389,55-64 years old,2,At home,"Espresso, Pour over",NA,Espresso,No - just black,Chocolatey,Medium,Medium,Decaf,7,2,3,3,3,2,3,2,2,3,2,3,-1,Coffee A,I do a mix of both,$40-$60,It tastes good,Yes,Yes,$6-$8,$8-$10,Yes,"More than $1,000",Yes,Male,Divorced,NA,Bachelor's degree,White/Caucasian,Employed full-time,3,NA,FL,Florida,"11,067,456","5,297,045",47.86%,,"5,668,731",51.22%,29,"101,680",0.92%,
1017,45-54 years old,1,At home,Other,NA,Latte,No - just black,Fruity,Medium,Light,Full caffeine,7,1,4,4,3,3,1,3,2,2,1,4,-1,Coffee A,I do a mix of both,$20-$40,It tastes good,Yes,Yes,$4-$6,$4-$6,No,$100-$300,Yes,Male,Living with a partner,"$100,000 - $149,999",Bachelor's degree,White/Caucasian,Employed full-time,1,Democrat,TN,Tennessee,"3,053,851","1,143,711",37.45%,,"1,852,475",60.66%,11,"57,665",1.89%,
177,25-34 years old,2,At home,Pour over,NA,Americano,No - just black,Chocolatey,Very strong,Medium,Full caffeine,7,4,2,3,3,1,4,3,2,4,1,4,1,Coffee C,I primarily work from home,$40-$60,It tastes good,Yes,Yes,$10-$15,More than $20,Yes,"More than $1,000",Yes,Male,Divorced,"$100,000 - $149,999",Doctorate or professional degree,White/Caucasian,Employed full-time,None,Democrat,UT,Utah,"1,488,289","560,282",37.65%,,"865,140",58.13%,6,"62,867",4.22%,
1900,25-34 years old,Less than 1,None of these,NA,NA,Latte,No - just black,Full Bodied,Somewhat strong,Medium,Decaf,2,2,4,2,3,3,4,2,4,3,1,5,2,Coffee B,I primarily work from home,<$20,It tastes good,Yes,Yes,$8-$10,$8-$10,Yes,$100-$300,Yes,Female,Single,"$75,000 - $99,999",Master's degree,White/Caucasian,Student,None,Democrat,NM,New Mexico,"923,965","501,614",54.29%,5,"401,894",43.50%,,"20,457",2.21%,
986,25-34 years old,Less than 1,At the office,NA,NA,Cappuccino,"Milk, dairy alternative, or coffee creamer",Full Bodied,Medium,Medium,Full caffeine,1,2,4,1,2,1,4,2,2,5,1,4,1,Coffee C,I primarily work in person,<$20,"It tastes good, I need the caffeine",Yes,No,$4-$6,$6-$8,No,Less than $20,Yes,Male,Single,"$25,000 - $49,999",Doctorate or professional degree,White/Caucasian,Employed full-time,None,Democrat,WA,Washington,"4,087,631","2,369,612",57.97%,12,"1,584,651",38.77%,,"133,368",3.26%,
165,25-34 years old,1,"At a cafe, At home",Pour over,NA,Cappuccino,No - just black,Fruity,Somewhat strong,Light,Full caffeine,6,2,3,3,4,1,2,4,2,2,1,4,-1,Coffee A,I primarily work from home,$80-$100,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$8-$10,More than $20,No,$300-$500,Yes,Male,Single,NA,NA,NA,NA,NA,NA,IL,Illinois,"6,033,744","3,471,915",57.54%,20,"2,446,891",40.55%,,"114,938",1.90%,
523,35-44 years old,1,At home,"Espresso, Pour over",NA,Iced coffee,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",Chocolatey,Medium,Medium,Full caffeine,5,1,5,2,3,2,4,4,3,4,4,4,0,Coffee C,I primarily work from home,$40-$60,"It tastes good, I need the caffeine",Yes,Yes,$6-$8,$6-$8,No,$300-$500,Yes,Male,Married,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed part-time,2,Democrat,UT,Utah,"1,488,289","560,282",37.65%,,"865,140",58.13%,6,"62,867",4.22%,
1087,35-44 years old,2,"At the office, At home","Espresso, Pour over",NA,Cortado,No - just black,Juicy,Medium,Medium,Full caffeine,6,1,2,2,1,2,4,2,1,3,1,3,1,Coffee B,I do a mix of both,$40-$60,"It tastes good, I need the ritual",Yes,Yes,$8-$10,$6-$8,No,"More than $1,000",Yes,Male,Married,"$150,000 or more",Master's degree,Other (please specify),Employed full-time,1,Democrat,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
2263,35-44 years old,3,At home,"Espresso, Pour over, Coffee extract (e.g. Cometeer), Cold brew",NA,Espresso,No - just black,Bright,Medium,Light,Full caffeine,10,2,3,4,4,2,2,4,3,1,1,4,-2,Coffee A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR,Oregon,"2,374,321","1,340,383",56.45%,7,"958,448",40.37%,,"75,490",3.18%,
913,45-54 years old,Less than 1,At home,"Pour over, French press",NA,Pourover,No - just black,Fruity,Medium,Light,Full caffeine,7,2,3,3,2,1,4,3,2,2,2,4,-2,Coffee B,I do a mix of both,$20-$40,"It tastes good, Other",No,Yes,$10-$15,$10-$15,Yes,$100-$300,Yes,Female,Married,"$150,000 or more",Bachelor's degree,Asian/Pacific Islander,Employed full-time,None,NA,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
1728,35-44 years old,3,"At home, At the office","Pour over, Coffee brewing machine (e.g. Mr. Coffee)",NA,Pourover,No - just black,Fruity,Somewhat strong,Light,Full caffeine,7,4,4,3,2,3,2,4,3,4,4,3,-2,Coffee C,I do a mix of both,$40-$60,"It tastes good, I need the ritual, I need the caffeine",Yes,Yes,$8-$10,$10-$15,Yes,$500-$1000,Yes,Male,Married,"$100,000 - $149,999",High school graduate,White/Caucasian,Employed full-time,3,Republican,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
1930,25-34 years old,1,At home,Pour over,NA,Cortado,"No - just black, Milk, dairy alternative, or coffee creamer",Bright,Medium,Light,Full caffeine,6,3,5,3,3,3,3,5,3,5,2,3,-1,Coffee C,I primarily work in person,$20-$40,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$8-$10,$8-$10,Yes,$100-$300,Yes,Prefer not to say,NA,NA,NA,NA,NA,NA,NA,MI,Michigan,"5,539,301","2,804,040",50.62%,16,"2,649,852",47.84%,,"85,409",1.54%,
2572,45-54 years old,2,"At home, On the go, At a cafe","Coffee brewing machine (e.g. Mr. Coffee), Pour over","National chain (e.g. Starbucks, Dunkin), Local cafe, Specialty coffee shop",Latte,"No - just black, Milk, dairy alternative, or coffee creamer",Caramalized,Somewhat strong,Medium,Full caffeine,7,3,4,2,4,1,4,3,2,4,1,5,2,Coffee B,I primarily work from home,$80-$100,"It tastes good, I need the caffeine",Yes,Yes,$10-$15,$10-$15,No,$500-$1000,Yes,Male,Married,"$150,000 or more",Some college or associate's degree,White/Caucasian,Employed full-time,None,Democrat,MN,Minnesota,"3,277,171","1,717,077",52.40%,10,"1,484,065",45.28%,,"76,029",2.32%,
1779,25-34 years old,1,"At home, On the go, At the office, At a cafe","Pour over, Espresso","Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)",Espresso,"No - just black, Milk, dairy alternative, or coffee creamer",Fruity,Medium,Light,Full caffeine,8,2,4,4,2,3,3,2,2,2,2,2,0,Coffee A,I do a mix of both,$40-$60,It tastes good,Yes,Yes,$8-$10,$15-$20,Yes,"More than $1,000",Yes,Male,Single,"$25,000 - $49,999",Master's degree,White/Caucasian,Student,None,Democrat,IN,Indiana,"3,033,121","1,242,416",40.96%,,"1,729,519",57.02%,11,"61,186",2.02%,
489,25-34 years old,2,"At home, At a cafe","Espresso, Pour over",NA,Pourover,No - just black,Fruity,Somewhat strong,Medium,Full caffeine,7,3,3,3,4,2,4,2,4,2,1,5,-2,Coffee A,I primarily work from home,$40-$60,"It tastes good, I need the caffeine",Yes,Yes,$6-$8,$8-$10,No,"More than $1,000",Yes,Male,Married,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,1,Republican,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
2676,25-34 years old,2,"At a cafe, At home, At the office","French press, Cold brew, Espresso",NA,Cortado,"No - just black, Milk, dairy alternative, or coffee creamer",Fruity,Very strong,Light,Full caffeine,7,2,4,5,3,2,4,4,3,3,2,4,-2,Coffee A,I do a mix of both,$40-$60,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$15-$20,$15-$20,Yes,$100-$300,Yes,Female,Single,"$50,000 - $74,999",Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,MO,Missouri,"3,025,962","1,253,014",41.41%,,"1,718,736",56.80%,10,"54,212",1.79%,
511,18-24 years old,Less than 1,"At the office, At a cafe, At home",Other,NA,Other,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",Caramalized,Somewhat strong,Medium,Full caffeine,4,2,2,2,3,1,3,4,1,5,3,4,2,Coffee C,I do a mix of both,$20-$40,"It tastes good, I need the caffeine",No,No,$6-$8,$6-$8,No,$20-$50,Yes,Female,Single,"Under $25,000",High school graduate,Asian/Pacific Islander,Student,None,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,25-34 years old,1,At home,"Pour over, French press, Espresso",NA,Latte,"Milk, dairy alternative, or coffee creamer",Fruity,Medium,Medium,Full caffeine,5,2,5,5,3,2,5,5,1,2,5,4,0,Coffee A,I primarily work from home,$60-$80,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$8-$10,$15-$20,No,$300-$500,Yes,Male,Married,"$150,000 or more",High school graduate,White/Caucasian,Employed full-time,1,Independent,UT,Utah,"1,488,289","560,282",37.65%,,"865,140",58.13%,6,"62,867",4.22%,
222,35-44 years old,1,At home,Other,NA,Other,No - just black,Juicy,Somewhat strong,Medium,Full caffeine,2,3,4,4,4,2,2,2,1,1,2,5,0,Coffee A,I primarily work in person,$20-$40,"It tastes good, I need the ritual",Yes,Yes,$6-$8,$8-$10,Yes,"More than $1,000",Yes,Male,Single,"$150,000 or more",Master's degree,White/Caucasian,Employed full-time,None,Democrat,DC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1727,25-34 years old,1,"At the office, At home, At a cafe","Pour over, Coffee extract (e.g. Cometeer)",NA,Pourover,No - just black,Juicy,Medium,Light,Full caffeine,7,2,4,2,4,5,3,3,2,3,1,1,-2,Coffee B,I do a mix of both,$60-$80,"It tastes good, I need the ritual",Yes,Yes,$8-$10,$8-$10,Yes,$500-$1000,Yes,Male,Living with a partner,"$150,000 or more",Master's degree,White/Caucasian,Employed full-time,None,No affiliation,NY,New York,"8,594,826","5,230,985",60.86%,29,"3,244,798",37.75%,,"119,043",1.39%,
1198,25-34 years old,1,At home,Espresso,NA,Latte,"Milk, dairy alternative, or coffee creamer, Flavor syrup",Chocolatey,Medium,Light,Full caffeine,4,2,3,4,3,2,3,4,1,5,1,3,1,Coffee C,I primarily work from home,$40-$60,I need the caffeine,Yes,Yes,$10-$15,$10-$15,Yes,$500-$1000,Yes,Female,Married,"$150,000 or more",Master's degree,White/Caucasian,Employed full-time,None,Democrat,WI,Wisconsin,"3,298,041","1,630,866",49.45%,10,"1,610,184",48.82%,,"56,991",1.73%,
1543,45-54 years old,2,At home,Pour over,NA,Espresso,No - just black,Fruity,Somewhat strong,Light,Full caffeine,7,3,3,4,3,3,3,3,2,2,2,4,-2,Coffee A,I primarily work from home,$80-$100,"It tastes good, I need the ritual, I need the caffeine",Yes,Yes,$15-$20,More than $20,Yes,$500-$1000,Yes,Male,Married,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,1,Democrat,LA,Louisiana,"2,148,062","856,034",39.85%,,"1,255,776",58.46%,8,"36,252",1.69%,
1875,35-44 years old,Less than 1,At home,Espresso,NA,Latte,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",Sweet,Somewhat strong,Medium,NA,4,1,2,4,2,2,3,3,1,2,1,3,-2,Coffee A,I primarily work from home,NA,"It tastes good, I need the ritual, It makes me go to the bathroom",Yes,NA,$8-$10,$8-$10,Yes,$500-$1000,Yes,Male,Married,"$150,000 or more",Bachelor's degree,Asian/Pacific Islander,Employed full-time,None,Democrat,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
2887,25-34 years old,3,"At home, At the office","Pour over, Espresso",NA,Americano,No - just black,Fruity,Somewhat strong,Light,Full caffeine,6,2,4,4,3,2,3,3,3,2,2,5,-2,Coffee A,I primarily work in person,$60-$80,"It tastes good, I need the ritual, I need the caffeine",Yes,Yes,$10-$15,$6-$8,Yes,$500-$1000,Yes,Male,Single,"$100,000 - $149,999",Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,PA,Pennsylvania,"6,915,283","3,458,229",50.01%,20,"3,377,674",48.84%,,"79,380",1.15%,
2723,35-44 years old,2,At home,"Coffee brewing machine (e.g. Mr. Coffee), Pod/capsule machine (e.g. Keurig/Nespresso), French press, Espresso",NA,Regular drip coffee,No - just black,Full Bodied,Somewhat strong,Medium,Full caffeine,6,2,3,5,2,1,4,3,3,4,5,4,1,Coffee A,I primarily work in person,$20-$40,"It tastes good, I need the ritual, It makes me go to the bathroom, I need the caffeine",Yes,Yes,$6-$8,$10-$15,Yes,$50-$100,Yes,Male,Married,"$25,000 - $49,999",Some college or associate's degree,White/Caucasian,Employed full-time,None,Republican,TN,Tennessee,"3,053,851","1,143,711",37.45%,,"1,852,475",60.66%,11,"57,665",1.89%,
2793,35-44 years old,2,At home,Coffee brewing machine (e.g. Mr. Coffee),NA,Latte,No - just black,Full Bodied,Somewhat strong,Dark,Full caffeine,3,2,3,4,3,2,3,4,2,5,5,2,-1,Coffee C,I primarily work from home,$40-$60,"It tastes good, It makes me go to the bathroom",Yes,Yes,$10-$15,$10-$15,Yes,$500-$1000,Yes,Male,Married,"$150,000 or more",Some college or associate's degree,White/Caucasian,Employed full-time,1,Republican,GA,Georgia,"4,997,716","2,473,633",49.50%,16,"2,461,854",49.26%,,"62,229",1.25%,
1672,35-44 years old,2,"At home, At a cafe","Pour over, French press, Cold brew, Other",NA,Cold brew,"Milk, dairy alternative, or coffee creamer",Fruity,Medium,Medium,Full caffeine,7,2,4,2,3,2,4,2,2,4,2,4,-2,Coffee C,I primarily work from home,$20-$40,"It tastes good, I need the ritual",Yes,Yes,$8-$10,More than $20,No,$100-$300,Yes,Male,Married,"$100,000 - $149,999",Some college or associate's degree,White/Caucasian,Employed full-time,None,Democrat,WA,Washington,"4,087,631","2,369,612",57.97%,12,"1,584,651",38.77%,,"133,368",3.26%,
1363,35-44 years old,2,"On the go, At home, At a cafe, At the office","Pour over, Espresso, French press, Coffee extract (e.g. Cometeer), Cold brew",Specialty coffee shop,Americano,No - just black,Bright,Medium,Medium,Full caffeine,6,2,3,2,4,2,4,3,2,3,2,4,-2,Coffee B,I primarily work from home,$60-$80,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$8-$10,More than $20,No,"More than $1,000",Yes,Male,Married,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,None,Democrat,NC,North Carolina,"5,524,804","2,684,292",48.59%,,"2,758,775",49.93%,15,"81,737",1.48%,
1710,35-44 years old,2,At home,"Pour over, Other, Cold brew, French press",NA,Pourover,No - just black,Fruity,Medium,Light,Full caffeine,6,1,3,4,4,2,4,3,3,2,1,4,-2,Coffee A,I primarily work from home,$40-$60,"It tastes good, I need the caffeine, I need the ritual",Yes,Yes,$10-$15,More than $20,No,$500-$1000,Yes,Male,Married,"$100,000 - $149,999",Some college or associate's degree,White/Caucasian,Homemaker,2,Democrat,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
2623,25-34 years old,1,At home,"Espresso, Pour over",NA,Cappuccino,"Milk, dairy alternative, or coffee creamer",Juicy,Somewhat strong,Light,Full caffeine,6,2,4,3,3,3,3,4,2,2,1,5,-2,Coffee B,I primarily work in person,$20-$40,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom",Yes,Yes,$8-$10,$15-$20,No,"More than $1,000",Yes,Female,Married,"$150,000 or more",Doctorate or professional degree,Asian/Pacific Islander,Employed full-time,None,Independent,CA,California,"17,500,881","11,110,250",63.48%,55,"6,006,429",34.32%,,"384,202",2.20%,
474,35-44 years old,2,"At the office, At a cafe, At home","Pour over, Espresso, Bean-to-cup machine, Cold brew",NA,Latte,"Milk, dairy alternative, or coffee creamer",Fruity,Somewhat strong,Light,Full caffeine,6,2,3,4,4,2,2,4,2,3,2,3,-2,Coffee A,I do a mix of both,$40-$60,It tastes good,Yes,Yes,$10-$15,$10-$15,Yes,$500-$1000,Yes,Male,Married,"$150,000 or more",Bachelor's degree,White/Caucasian,Employed full-time,2,Independent,TX,Texas,"11,315,056","5,259,126",46.48%,,"5,890,347",52.06%,38,"165,583",1.46%,
667,35-44 years old,2,At home,Pour over,NA,Pourover,No - just black,Bold,Somewhat strong,Medium,Full caffeine,6,3,4,5,2,2,4,4,3,5,3,4,0,Coffee A,I primarily work from home,$20-$40,"It tastes good, I need the caffeine, I need the ritual",Yes,No,$8-$10,$8-$10,No,$100-$300,Yes,Male,Single,"Under $25,000",Doctorate or professional degree,Asian/Pacific Islander,Student,None,Independent,AZ,Arizona,"3,387,326","1,672,143",49.36%,11,"1,661,686",49.06%,,"53,497",1.58%,
1715,45-54 years old,2,At home,Espresso,NA,Americano,No - just black,Fruity,Somewhat strong,Light,Full caffeine,7,2,5,4,3,3,4,5,2,2,2,4,-2,Coffee B,I primarily work in person,$40-$60,"I need the caffeine, I need the ritual, It tastes good",Yes,Yes,$8-$10,$10-$15,Yes,"More than $1,000",Yes,Male,Married,"$150,000 or more",Master's degree,White/Caucasian,Employed full-time,None,Independent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2646,25-34 years old,2,"At home, At a cafe",Pour over,NA,Cortado,No - just black,Fruity,Medium,Light,Full caffeine,5,2,3,4,3,2,3,2,2,3,2,4,-2,Coffee A,I primarily work from home,$40-$60,It tastes good,Yes,Yes,$10-$15,More than $20,No,$300-$500,Yes,Male,Single,"$75,000 - $99,999",Bachelor's degree,Asian/Pacific Islander,Employed full-time,None,No affiliation,VA,Virginia,"4,460,524","2,413,568",54.11%,13,"1,962,430",44.00%,,"84,526",1.89%,
27,25-34 years old,2,"At home, At the office","Espresso, Pour over",NA,Cappuccino,"No - just black, Milk, dairy alternative, or coffee creamer",Fruity,Somewhat strong,Light,Full caffeine,9,2,3,3,3,2,3,2,4,3,1,4,-1,Coffee C,NA,$40-$60,It tastes good,Yes,Yes,$15-$20,$15-$20,No,"More than $1,000",Yes,Male,Married,NA,NA,NA,NA,NA,NA,OR,Oregon,"2,374,321","1,340,383",56.45%,7,"958,448",40.37%,,"75,490",3.18%,
